Comment,Sentiment
❤❤,0.0
❤️❤️,0.0
UPSC ❤️,0.0
2 crore views in just 6 days 🤘🏻😎 it&#39;s Bassi&#39;s talent 😂,0.0
Are Bhai gajab.......,0.0
❤❤,0.0
I think I have overcome my depression now😂😂😅😅😊no words left for your admiration ❤🙏,0.0
🤣🤣🤣👌👍🙌,0.0
Bhai is se chhote 37 min. Nhi dekhe mene kabhi apni zindagi me😂😂😂,0.0
"Chest, stomach, throat aching on every bit, mouth drooling all over. Hatts off to you Bassi✨ Taare dikha diye💥",0.0
"😂😂😂😂😂......37 min,❤❤❤❤❤",0.0
Bassi bhai kabhi aapki aawaz Bobby Deol ki tarah lagti hai aur kabhi sunny deol ki tarah...😂😂😂😂😂,0.0
Yrr ek baar me to me puri video dekh hi nhi pta hasne ki bajah se rok rok kar dekhne padti h 😂😂😂😂😂,0.0
M दोबारा देख रहा हूं इसे 😅😅,0.0
Awwwwsome 😂😂😂😂😂😂😂,0.0
Bahot mza aayaaaa😅😅😅😅😅,0.0
Officer aapne hatya ka charge lgega..hsa hsa ke marne ka<br>😂😂😂😂😂😂😂,0.0
👍🎉😊,0.0
Bahut hansaya Bhai 😅😂,0.0
❤❤❤❤,0.0
Ganja ka apman mtlb hamara aoman😂😂😂,0.0
Ye Tomatina k chakkr me Tamtar k rate badhwa diye aapne 🤣🤣,0.0
Literally my mouth is paining throughout 37 mins 😂 just fab bassi❤,0.0
25.51 jab bassi Bhai hath kr ke bata rahe hai &quot; yeh keh rah hai which batch officer&quot; mujhe to dost dikhne laga saath mein jab phunk inn logo ne rakha hai 😂😂😂,0.0
❤❤😂😂,0.0
Ye show dekhte hue mai dahi chini kha rha tha<br>2 hafte pehle<br>Ab mai itna bhand ho chuka hu ki  sirf ye show mai pichle 2 hafte se dekh Raha hu,0.0
Pehli baar zindagi m video dekh kr poore 30 min barabar hasa hu ...,0.0
"Bhaii khana khate tym dekhi h,,or teen bar khana atak gya hste hste 😂😂😂😂",0.0
A legend in the standup comedy industry ❤<br>A fan from  🇧🇩,0.0
Ye hoti hai comedy 🤣,0.0
Video aisa banao 👌👌ki 4 log 40 bar dekhe🤣🤣,0.0
Bro make jokes within seconds 💀,0.0
"Bassii, you are just next level🔥 there&#39;s no one like you❤❤",0.0
❤❤❤,0.0
Kitne bar dkh chuka hu ❓😂😂,0.0
Bassi Is Back 😂🔥🔥🔥,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=34m23s"">34:23</a> 😂😂",0.0
Anubhav+Harsh=this video,0.0
Maia aa gua 😂😂,0.0
Are bhaii😂😂😂😂 pran nikal jayenge has has k,0.0
Arey bhai ghar paint krke sidha stand up krne aa gye 😁😁😁😁,0.0
My fav bassi,0.0
😂😂😂😂😂😂❤❤❤❤❤❤,0.0
My cheeks are paining.......😉,0.0
👌👌👌👌,0.0
Atleast hope toh hai ki Ghar mil jayega<br>Mumbai mein toh koi hope he nhi hai,0.0
Kon Kon bassi Bhai ko pasand karte hai ❤❤❤,0.0
Please come Chennai 😂😂😂🥳🥳🥳🥳🥳🥳🥳,0.0
IPS ban kar bhi chalan kaat rhe the 😂😂😂,0.0
Me itna kbhi nhi hasiiii 🤣🤣🤣🤣🤣🤣🤣🤣,0.0
Subscribers 4.52 M and views 27M 😢 ab bs kr bassi,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=27m05s"">27:05</a> and I died laughing 🤣🤣<br>Mujhe chhaunk de budhiya",0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=20m40s"">20:40</a> 😂😂😂",0.0
Ye sir app hi kr sakte hi bassi 😂😂😂kya comedy kru he 😂😂😂😂😂,0.0
"He sounds like sunny deol 😂😂😂😂😂😂 <a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=35m10s"">35:10</a>",0.0
Well-done officer,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=15m49s"">15:49</a> dhaka du ya jaoge😂😂",0.0
"imagine if they put &quot;UNCLE JIIIII MUJHE PAANI PILA DIJIYEEEEE MERA GALA SUKH RHA HAIIII&quot; ! unhe <a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=6m30s"">6:30</a> tak peene ki kabhi zarurat nhi padti 🤣🤣",0.0
❤❤❤,0.0
"Mje ki baat : Usse Khtm Aspirants In <a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=37m26s"">37:26</a> Mins m bhi Sirf Padhai hi kr rhe honge!?😂",0.0
Maine ankita shrivastav ki standup dekhi jiske baad ab jaake mujhe hosh aaya hai,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=23m20s"">23:20</a>  bas itte nashe krne hai life me ...😂😂",0.0
❤❤❤❤❤😂😂😂😂😂😂😂,0.0
"Me to my relatives -- <a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=21m08s"">21:08</a> 😂😂 humare Ghar mat aaya Karo",0.0
bestttttt,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=16m52s"">16:52</a> 😂😂😂😂😂😂😂😂😂😂🤣🤣😂😂😂😂😂😂",0.0
Bhai Mera muu dard kar raha hai has has ke 😂😂😂,0.0
❤😂😂😂😂😂😂,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=34m49s"">34:49</a> 🤣🤣🤣🤣🤣🤣🤣🤣🤣",0.0
Jabardast,0.0
"Maja aa gaya, bahut chhote 37 minute the ye",0.0
Bhai guru ho aap,0.0
❤❤❤❤❤❤❤❤❤❤❤❤,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=36m44s"">36:44</a> bassi se bhi khatam admi 😂",0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=12m09s"">12:09</a> 😂😂😂😂😂",0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=13m13s"">13:13</a> desh ko hamari jarorat hai!😂",0.0
itna hasa bhai... 😅😅😅😅😂😂😂,0.0
"Bhai maza hi aa gya ek num yr <br><br><a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=0m11s"">0:11</a>  <a href=""https://youtu.be/2WCw2Z75a9I"">https://youtu.be/2WCw2Z75a9I</a> ❤❤😂😂",0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=32m54s"">32:54</a> Yess  ... Banana wala question 2016 me pucha th.....😅😅",0.0
bas kar bassi rulayega kya 😂,0.0
Bas kar yaar bassi 😂😂😂😂😂,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=18m05s"">18:05</a> 😂😂😂😂",0.0
😂😂💯💯,0.0
"Baap re, kabhi itna ni hasa",0.0
"@<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=31m40s"">31:40</a><br> &quot;Main toh kahta hoon - kahin mila ho...&quot; 🤣",0.0
Only veg jokes🙏🙏👍,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=1m15s"">1:15</a> Uttar Pradesh School And College😂😂",0.0
<b>Broker bhaiya sachii sachii btana vo vaishno devi hai</b> 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣❤️,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=36m14s"">36:14</a> should try this one",0.0
Katai Zahar Bhai,0.0
भाई ऐसे ही फ्री मे दिखाते रहो टिकट के पैसे नहीं है 😂😂😂,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=16m37s"">16:37</a> women 😂😂😂😂😂",0.0
Bassi sahab jindabad,0.0
Zinda ho gaya😂,0.0
"&quot;Bhaiya maja  na aa Raha&quot;  <a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=5m06s"">5:06</a> <br>Sach me CHEATING wali maja nahi aaraha 😢",0.0
आज पता चला कि upsc का मतलब uttar pradesh supreme court भी होता है,0.0
bassi jaisa koi nhi,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=22m17s"">22:17</a><br>1 और धरती बना दो 😂🤣",0.0
Every line is joke 😂,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=35m53s"">35:53</a> 🤣🤣🤣🤣🤣🤣🤣🤣🙂🙂🤣🙂🤣🤣 areee bhaiiiii",0.0
Sari upsc ki video pdhai wali hoti hai pehli baar hsne wali hai 🙂,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=34m56s"">34:56</a> रेगिस्तान का जहाज तैरता भी है?<br>मैं राजस्थान से हूं, मुझे नहीं मालूम था।",0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=34m13s"">34:13</a> CAMEL THAT CAN SWIM IS KHARAI CAMEL😂",0.0
Watching it 9th time,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=14m25s"">14:25</a> bhai jaise aaapne &quot; Five Star&quot; bola &quot;Munch&quot; ki ad beech mein aa gyi bc😂",0.0
❤,0.0
"Jiski itni hi land ho usse lord nhi kehte 😂😂😂 <a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=7m42s"">7:42</a>",0.0
Bhencho hass hass ke marne wali halat hogyi 😭😭😭,0.0
🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=27m13s"">27:13</a> mujjhe chhonk de budhiya",0.0
Bassi bhai m kila se hu aapki video mst h,0.0
Bassi😂😂😂,0.0
watching this for the 7th time,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=10m00s"">10:00</a> sandeep bhaiya?😔",0.0
Kab vaishali se kalkaji aa gaya pata hi nhi chala 😂,0.0
Sir... 7 8 beer ka asar abhi bhi aankho me dikh rha h,0.0
Registhan ka Raja f***king swimming 😂🤣🤣,0.0
Pire 37 min hasa hu 😂😂😂,0.0
Audience ko hasne ke kitne paise diye..😂,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=34m15s"">34:15</a> starts",0.0
Noise tha ji😋😂👍,0.0
"Hans Hans ke pagal ho gya ,😂😂😂😂😂😭😭",0.0
7 times😂😂😂,0.0
Inlogical hassi bas kr bassi😂😂,0.0
👌,0.0
Officer&#39;s choice 😂,0.0
No camel was harmed in this video 😂,0.0
❤,0.0
Ultimate,0.0
🐫 ki wajah se Milton company growth kar Rahi hai 😅😅😅😅,0.0
are you seeing it last video got 69M Views........ 😅,0.0
Lawyer ke sentiments b hote hai.. ispe joke jraur bnana bhai next mai.,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=6m01s"">6:01</a> 😅😅😅 puri sunny deol wali awaaz lag rahi hai",0.0
"Bhai ,....pet dukh Gaya yaar",0.0
Ultimate,0.0
bassirocks 😎,0.0
Bs abhi or hassi ni roki Jaa ri 🤣🤣,0.0
log 2-3 min ke song loop me sunte hai  or mai  37min ki video loop me dekh rha hu😜😂😂,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=5m12s"">5:12</a> maja nahi aa raha😂😂",0.0
Aj hns hns k bilkul 😂😂😂kia comedy Hy yawrrrrrr...khud ee khud mn hns rhy hn roommates pgl smjh rhy hn😅😅,0.0
Pet dard ho gaya haste haste..,0.0
what happend to your shirt😂😂,0.0
Like For Bassi --------------&gt;. ❤❤❤,0.0
Bassi is stand up se pehle kahi Asian paint karke aaya tha,0.0
27.10 haaaaaa😂😂😂😂😂😂,0.0
Iska ek part aur banao,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=15m50s"">15:50</a> 😂😂😂😂😅😅😅😅",0.0
Milton Bottle 😂,0.0
Delhi NCR PG/flat search redefined &gt;&gt;&gt;&gt;&gt; 😂🙏🏻,0.0
Hahahhahaha😂,0.0
37 minutes ho gaye 😅😅😅,0.0
Bhai kabhi kanpur mai bhi so 😂😂😂😂😂😂😂😂😂😂,0.0
Bhai ye video kion khatam ho gai etni jaldi 🤣😂,0.0
😂😂😂😂😂,0.0
"😂 ke aise gud gud gud gud karenge maja aajaega [<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=35m44s"">35:44</a>]",0.0
😂😂😂😂😂,0.0
Pocha maar diya !!!,0.0
जब ये सब खुद जियो तो हँसी भी नही आती,0.0
❤❤❤❤❤❤❤,0.0
Katra nhi vo batra h 😂😂😂😂,0.0
"Bhai bhagwan go kyu comedy ke bech me lata hai😢 <a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=6m31s"">6:31</a>",0.0
😂😂😂😂😂,0.0
😂😂😂😂😂,0.0
😂😂😂😂😂,0.0
Kisko sabse jyada hasi aai 🤣,0.0
Bro..😂😂😂,0.0
😂😂😂😂😂😂😂😂😂😂,0.0
Sahab aye he bhai😅😅😅,0.0
Salute officer,0.0
😂😂😂😂😂😂😂,0.0
Mukharjee nagar bilkul Aisa hi h😂,0.0
i wonder how u come up with ideas?,0.0
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=34m16s"">34:16</a> 😂",0.0
Muje chookknnn de budhiyaaaaaaaaaa ☝️🌝😂😂😂😂😂😂😂😂😂😂😂😂😂,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=27m10s"">27:10</a>😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",0.0
😂😂😂😂😂😂😂,0.0
😄😄😄😄😄😄🙏🙏,0.0
I think Upsc will watch this,0.0
😂😂😂😂😂😂,0.0
😂😂😂😂😂😂,0.0
Ye shirt pe paint gir gya tha kya😂,0.0
Bhai Mai raat k 2 bje pagalo ki tarah hasa hu ise dekh h. Gar walo ne pagal ghoshit kr diya. Ye kya bawaal aadmi h yaar. Non stop backchodi kaise kr leta h😂,0.0
😂😂😂😂😂,0.0
Gazab,0.0
🤣🤣🤣🤣🤣,0.0
Which batch officer favourite part,0.0
Kharai camel😂,0.0
"Ab aisi hasaatey , hastey raho woh log wahan lakhon kamakey dignity, prestigious zindagi jeetey rehtey hai😂😂",0.0
Kon olkon 30 minute keval subtitles padh rahe the 😅😂,0.0
28 Million views<br><br>Apne joke pe hans hans k itne views,0.0
Bas kr bassii😂😂,0.0
🤣🤣🤣🤣🤣,0.0
❤😂,0.0
CSS Aspirants.<br>Mark your attendance.,0.0
Bhai ajj margunga 😅😅😅😅,0.0
Bas kar bassi😂😂😂😂ab,0.0
😂😂😂😂,0.0
🤣🤣🤣,0.0
😁😁😁😁😂😂😂😂😀😀,0.0
😅😅😅😅😅😂😂,0.0
😂😂😂😂😂😂,0.0
😢😢😢😂😂😂😂😂,0.0
Owsem 😂,0.0
UPSC IPS? 😅,0.0
Ai  sai hi hota hai 🤣,0.0
😂😂😂,0.0
😂😂😂,0.0
Mujhe chhaunknde budhiya😂😂😂😂,0.0
😂😂😂,0.0
😂😂😂,0.0
😅😅😅😂😂😂😂😂,0.0
😂😂😂,0.0
😂😂😂,0.0
37 min mai ek barr bhi hassi naa ayyi.,0.0
Ek aur dharti bna do aur tum wahin chali jao 😂😂😂,0.0
🤣🤣🤣,0.0
😂😂😂😂,0.0
Bhai level hi khatam kar diye saare,0.0
🤣🤣🤣🤣,0.0
😂😂😂,0.0
😂😂😂,0.0
8 bar dekh liya fr bhi bor nhi hota me,0.0
Week mei ek bar dal Diya Karo vedio .... youtube pe bi,0.0
Watching this at 0.75X,0.0
😂bass kar bassi,0.0
😂😂😂,0.0
Pora time tou dono Sou he rahay thy 😂,0.0
Upsc se ips?😂,0.0
😂😂,0.0
😂😂,0.0
😂🤣,0.0
Ager subcribers badhvane ho bassi bhai ko to carry se roast karva lo yahi chal raha hai market me 😂😂,0.0
😂😂,0.0
ऐसी शर्ट अगर हम पहन लें तो कुत्ते गली पार न करने दे,0.0
Bassi bhai ke awaj Sunny Deol&#39;s jaise hai,0.0
Bhai ad dekh rha tha....beech beech me aapka video aa gya,0.0
"3 crore views, <br>Paise hi paisa hoga",0.0
Koi batayega is vdo me  kis point pe hasna nai h thk se padho maine likha hasna nai h q ki is vdo ke har second me hasi ka pitara h pitara h 😂😂😂😂😂😂,0.0
Ye hasi h Jo stand up comedy me same hi  q lgti h,0.0
Kon kon UPSC ka prepration karta hai😊,0.0
😂😂,0.0
Maid jo hai chaar din may aek baar aati thi inko lagta hai roz aati thi 😂<br>Chadhai bhi tow karni hoti hogi na yaar 4 din ki 😂😂,0.0
Rat sony sy pehly rozana dekhny waaly Legends hazri lgwaain...,0.0
ब्रोकर भय्या! मजा नहीं आ रहा है😂😂😂,0.0
🤣🤣🤣🤣🤣🤣,0.0
Bhai koi hame bhi support kar lo 😂😂,0.0
After this ra k 3 Mera 😂😂,0.0
💗💗,0.0
Desh ko tumhari sach mein zarurat hai,0.0
😂😂,0.0
Goody😊,0.0
Legit says 🎤,0.0
5Th time here 😅😅,0.0
Bhai majak nahi aj thik hai aj toh nahi bc abhi dimag aya kyonki mai khud ab nashe me hoon ye dekhte hue vapas 10 ya 12th time ki IPS ki itni izzat hoti hai ki itna karte hai vo kyonki hum toh hath me leke ghumte hai SP ya TI ko baki hum toh doctor ban rahe hai baki bhad me jaye mai 500 saal se padh raha hoon Is video me hisab se kyonki maine 1560 likh kar rakha hai apni 4th copy me baki pehle ki 3 toh gum gayi hai,0.0
Officer 🪖😅😅,0.0
Bhot pad liya tumne rajinder nagar mein UPSC toh nikaal hi doge,0.0
Kon Kon Instagram Reel Dekh Kr Aaya Hai 😅😂,0.0
After this tomato price🎢🎆,0.0
Which batch officer😂😂😂,0.0
"Meerut wale hote hi aese hai ,pehle apni life toofani karte hai i , phir audience ko hasate hai. 😂",0.0
Kitna jaldi 36 minute biit gyaa,0.0
Kon kon meme dkhne k bd aaya h😂,0.0
Bas karw bhai hasakar mare ga kiya 😂😂😂,0.0
Bassi sahab video to bhot manoranjak tha pr kya aap apne ghar ki potai kr k sidhe ye video banane aa gae the kya 🤔....jacket to badal lete 🤦🤦😂,0.0
Ri video deak Li pr Hasna kaha tha pata hi nahi chala 😱,0.0
Officer tamatar knha hai?,0.0
Upsc😂😂,0.0
Bhai apki shirt bhot achi lg rhi h kaha se liye ye bta do plzzz,0.0
Me park ke pass pilli saree me hu mujhe dhundh lo 😂😂😂,0.0
🎉,0.0
Mene bi ORN ko koi hotel hi smjha tha strting me,0.0
😂,0.0
😂,0.0
Bassi bhai Hmesha Nye andaaz mei bakc#### krti ho😂,0.0
37 minutes itna km time hota h,0.0
I AM GROOOOT..............,0.0
Keval 3 minute baad jo pet fat rha tha wo 55  tak phata,0.0
😂,0.0
Bhai 37 minute kab ho gye pata hi nhi chala,0.0
😂,0.0
abhishek malhan 🎉,0.0
Maine bassi ko underestimate karke galat Kiya raat ke 2 baje video laga liya...pass mein roommate so rahi hai teen baar tok chuki hai aur meri benchod hasi nhi Ruk rahu,0.0
🎉,0.0
😂,0.0
Any upsc aspirants here 😅,0.0
😂,0.0
Mast fecata he bhai,0.0
"Sab theek hai lekin ye audience har sentence pe kyu hasti hai, punchline ke pehle hasna shuru",0.0
idk...logo ka humour kha chla gya jo is par hansi aa rhi...ya meri hi feeings khtm ho gyi hai...bro literally nhi ho rha... i used to be fan...ab shikayat si hai aapse,0.0
Zindgi ke haste huye bitaye 37 min,0.0
Kitne din se aap soye nahi hai sir...,0.0
Kon kon shorts dekh ke aya he 😂,0.0
Bhai sahb Bol rhe ya nitrus oxide chhor rhe. <br>Hste hste Hm fat gye.,0.0
Bhai bhai,0.0
Zindgi ka maza bhimai bassi ke sath aya hai,0.0
Koni maar dunga 😂,0.0
Mumbai me Delhi se bhi Jyada rent h,0.0
😮😅😅😅😅😅😅😅😅😅,0.0
Sir Laughing Sound Irritating 😢😢😢,0.0
Tamaatar 200₹ kilo,0.0
"Anubhav Kounse saste nashe karta hai bhai tu,<br>Chai,<br>Lassi,<br>Chahch,<br>Ya kuch aur",0.0
Officer thoda traning ka bhi bol dete labasna. Ki,0.0
वो ऊट हमारे राजस्थान से भाग कर आगया है कही दिखे तो plz उसे रास्ता बताइएगा,0.0
Bhadd me jaye sala comedy movies isse acchi comedy aajtak na dekhi Maine yrr😂,0.0
Hm pura dekh liye. Kahi pr v. Lawyers ka bejati ny dikha to kon court me jakr complain kiya tha. Bhai. Mtlb kuch v.,0.0
riyal (i am the land lord),0.0
Oh god,0.0
"Jo ye aunty hai, ye waxing wali aunty hi hai 😅",0.0
Mujhe ye nhi smj aata itna hasta koun hai har ek word ke baad hasne lgte log,0.0
🫡,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=21m00s"">21:00</a>",0.0
Bhai thodi achhi comedy lao..... hansi nehin aarehi hai.....,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=9m08s"">9:08</a>",0.0
Sb thek h pr ye shirt kuo... Matlb kuo hi😂 adha dhyn ispe rha,0.0
Kharai camels can swim,0.0
Sab bahiyo  help kar doo yr thodi thodi,0.0
"Yea audience har ekh chota bath pe has te he bhi, kaya ticket ke payasa wassool kar rahe yea inhe paysa milta hasne ke, bhi joke ke liya wait to kar jao fir haso",0.0
"Only alcohol, drugs and nonsense baaten hi ajkal comedy kehla rhi h",0.0
I&#39;m gonna To d ie bro  hehehehe,0.0
kahin wo maid manju aunty to nahi thi,0.0
bhai is sy achi shirt faqeer k pass hoti h,0.0
Aankh bandh karle to sunny deol lag raha,0.0
"Phukne se pehle logo se puch to le. <a href=""http://www.youtube.com/results?search_query=%23kbikbigum"">#kbikbigum</a>😂 ki script se nikaal ke joke maare hai",0.0
Ye jo log audience m se hash rahe h inn  sabhi ki hassi ek sath suru hoti h sath m khatam bhi tode se hasne k baad  sab k mooh m loolip thus dete ho kya,0.0
Kharai Camels got no chills,0.0
wwwwoooowwww,0.0
क्या लुल बातें हैं,0.0
Bhai maza nhi aaya isme over bakchodi thi isme 4 din phuchne me lage paragliding se niche aaye bilkul hasi nhi aayi 😏😏,0.0
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=33m00s"">33:00</a> to <a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=37m00s"">37:00</a>",0.0
Hehe hehe,0.0
Mujhe hasi nhi aayii isme hasne Vali BAAT thi koi,0.0
🏢🏢🏢🏢🏢🏢🏢🏦🏦🏦🏦🏦🏦🏢🏢🏢🏢🏢🏢🏢🏢🏢🏦🏢🏢🏢🏢🏢🏢🏢🏢🏢🏢🏢🏢🏢🏢🏦🏢🏢🏢🏢🏢🏢🏢🏢🏦🏢🏢🏢🏢🏢🏢🏢🏢🏦🏦🏢🏢🏢🏢🏢🏢🏢🏢🏢🏢,0.0
Ek aur dharti banado aur tum sali jao wahapein 😂,0.0
Itna gyan hona padta hai tab jake stand up comedian bante hein..,0.0
Kese joke mar raha he be,0.0
Bhai hasna tha kya,0.0
landlord,0.0
Mukharjee nagar walo ne abhi tak video nhi dekhi kiya..  like karo,0.0
Kharai camel,0.0
Urgent i need some money,0.0
Utli aur phati hui shirt kyu pehni ha bhai,0.0
Chhaunk de ?,0.0
Story acchi thi magar jo bhagwan ke naam ka use karke tum uska majak bna rahe ho na bhai band kar do ye sab kaam hindu tu bhi h jis din samne mil gya na bassi tu us din tujhe sach me swrg na dekhna pad jaye agar itna hi tu apne ap ko comedian samjhta h to kisi or mahjab ko kyu nahi dalta apni story me ???,0.0
Trampoline,0.0
"Ek bhi joke esa nahi hai ki insaan hasle us pe🤢🤢🤮🤮🤮🤮 , Amit tondon se sikh bhai bina koi gaali bake itni aachi comady ki udhaar naam ke video me, such me tum stand up comedian ho? bhai ya to sikh lo ya fir jo bhram hai tumara comedian hone ka use dur karo",0.0
BP Cranbourne South,0.0
Kharai camels bc.,0.0
Hasna tha kya ??,0.0
Where’s comedy??,0.0
"konsi tarah ka oonth tahar skta hai?<br>ऊंटों की सामान्य पहचान रेत, रेगिस्तान वगैरह से जोड़कर बनी है। पर गुजरात के कच्छ में खराई ऊंट की प्रजाति पाई जाती है जो तैरने में माहिर होती हैं। यह ऊंट की अकेली प्रजाति है जिन्हें तैरना आता है। ये ऊंट मैंग्रोव और दूसरी समूद्री खर-पतवार खाकर जीवित रहते हैं।",0.0
@mastigharr,0.0
Ye kaun log h jo ispr bhi has dete h,0.0
Ganda pakata hain yeh. Sirf ek pehla acha tha iska aur uske baad sab ghatiya sada raha gain aur fokat ka footage khaata hain.,0.0
Upsc 🤮🤣,0.0
Loog faltu ka hass rahe hn,0.0
Zakir  ki add bar bar ugli kar rahi hai,0.0
haaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,0.0
hello,0.0
Bhai sab kuch thik hai but tu bhi wahi kr rha h jo faruqui ne Kiya tha Hindu Devi devtao ka naam use karke mjak mjak bna rha h,0.0
Fukra insaan winner 🏆🏆🥇,0.0
Mata ke naam pe majak kar raha h,0.0
Only making joke of Hindu gods shame,0.0
Mjaa nhi aaya,0.0
B.c,0.0
Cringe,0.0
noob,0.0
😡😡 noob,0.0
Bakwas,0.0
I was going through a rough phase <br>But this video just made my day <br>Bhagwan aapki Umar lmbi kre 😊<br>Laughed this much loudly after a long time,-0.016666666666666666
I was feeling so low..but this video made my day..Life is so complicated Busy and hard....but when u watch this kind of content..U forget about ur worries at least for sometime..,-0.02500000000000001
This guy can literally present any serious thing in funny way hats off to you man👏👏<br><br>Well done sir and his story telling skills are something else😌😌,-0.027777777777777773
I’m sorry I must have been living under a rock to not to know about you..<br>I haven’t laughed that hard in a long time..fantastic stand up &amp; timing.,-0.03541666666666668
😂😂😂 its really tough work to make people laugh but man you nailed it😅😅,-0.04444444444444445
"In the time of Shorts and reels, his audience is stuck with him for 37min long video 🔥",-0.05
No vulgarity no adult jokes still he never disappoints ❤😂,-0.05
After a long time I heard content based comedy ❤❤,-0.05
School to UPSC 😉😉<br>We all come to long way with Bassi&#39;s storytelling masterclass 😍😍,-0.05
"I think i get rank 4 , Good job officer 😅😂",-0.050000000000000044
"<a href=""https://www.youtube.com/watch?v=IEfBBYmxtIo&amp;t=31m44s"">31:44</a> <br>Scientists at the Botanical Survey of India (BSI) discovered the new species of banana from a remote tropical rain forest on the Little Andaman islands.",-0.050378787878787884
Only bassi can do this He turned his worst times into stand up comedy many people don&#39;t talk about their failure but bassi is different i love u buddy,-0.05277777777777778
"Ooooo Bhai..<br>Rat ke 12 baj rahe hai..<br>Or main jis tarah se ye video dekh ke has rha tha na, mere ghar wale aa gaye bolre ki kya ho gaya tujhe??<br>Mene sabko is video ka link share kar diya, ab hamare ghar main 37 min. Tak sabke hasne ki awaz aa rahi thi😂😂😂",-0.05555555555555557
This is what we call a real standup without roasting yr audience ..real Content....Seriously u r just incredible..i mean what to say about u ....noone can beat u sir ....🤌👍hope I can meet u once in my life🥺,-0.056249999999999994
Seriously I had continuous laughing in whole show,-0.06666666666666665
every single minute this guy has nailed..🙌🏻🙌🏻 <br>He deserves a salute🫡<br>Mangyee 37 mint vasull🙌🏻🙌🏻🙌🏻🤣🤣🤣🤣,-0.07142857142857142
