Comment,Sentiment
I don&#39;t think he knows what planet he&#39;s on,0.0
still here in 2023🖤,0.0
"poor zombies, they only wanted an autograph",-0.2
This feel like walking dead on this song,-0.2
🔥🔥🔥,0.0
When u land in Anarchy Acres,0.0
Not me watching this in     2023❤😂,0.0
Trippin Redd - Dark Knight Dummo ft. Travis Scott (Official Music Video),-0.15
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=0m03s"">0:03</a> when you get in trouble at school",-0.2
Don&#39;t ask &quot;who&#39;s watching in 2023 &quot; because we never left this.❤,0.0
Who&#39;s still here 2023🔥🔥🔥🔥,0.0
"When you see a big ass bumble bee. <a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=3m36s"">3:36</a>",0.0
Let me know when your free….you wanted to give me a baby first 🕊🔥,0.25
This song is fucked up hard,-0.4458333333333333
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=1m01s"">1:01</a> when ur mom catches you listening to this song",0.0
🤟🤟🤟,0.0
Yall shoulda known when my first ever question in English was where are we LMFAO,0.125
I showed this to my grass<br><br><br><br>Now I got a weed plantation,0.0
This song makes me not want to flush after a 💩,0.0
Who are the legends that are listening to this song in 2023,0.0
No one :<br><br>6ix9ine : i know the planet he is on,0.0
HONORABLE CNOTE WE LOVE YOU!,0.625
<b>loads in 2k19</b><br><br><b>the first song that comes on</b>,0.25
But he&#39;s just shooting at the zombies,0.0
Bro he is even in a fortnite sound track,0.4
how to deal with bullies:<br><br>google: talk to a teacher<br><br>bing:,0.0
Aye just wanna say trippie ur my 3th fav rapper my 2 is juice wrld and 1 100% xxxtection,0.0
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=0m03s"">0:03</a> When you see your ex but are embarassed",0.0
dark dummo 2,-0.15
Straight UP &#39; 2023 - No More Room in Hell and CS:GO or CS 1.6 ZOMBIE SERVERS &#39; THEME SONGS !!!,-0.144140625
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=0m03s"">0:03</a> when my grass turned into weed :/",-0.25
How am I the only person who thinks this sounds like a mix between Fuck love and $$$ by XXX?,0.033333333333333326
Too hard,-0.2916666666666667
Who Came Here After listening To This On NBA 2K19???,0.0
You and pop smoke travis <br>And trippie is a king,0.0
Vim ver a música preferida do Gabe,0.0
Sid the Science Kid is all grown up!,0.0
When trippies done playing days gone,0.0
I don’t know what planet I’m on 😭,0.0
"When you stub your toe <a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=0m03s"">0:03</a>",0.0
My favorite YouTuber age 😂,0.5
"Bro, this is me and my friends playing call of duty zombies",0.0
Tranzit remastered confirmed,0.4
😂😂😂😂😂😂 I like lil Bro <br>flow,0.0
That his first video and it won a hundred million views,0.25
Walking dead season 9 looks really good...,0.24999999999999997
Count my guac 🔥,0.0
BRO. Your hair was dope like this,0.0
Trippie redd and Travis Scott the new ww2 DLC pack,0.13636363636363635
I like the one 😊,0.0
I miss old Trippie,0.1
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=3m35s"">3:35</a> Why they call him Trippie Redd",0.0
AYE BIG PEPPERONI WHAT THE F*CK&#39;S GOIN&#39; ON!,0.0
This how new york look rn💀,0.13636363636363635
Looks like cod zombies,0.0
Who still listen to this in 2023,0.0
A parte do Travis Scott ficou bem melhor na minha opinião sem dúvidas...,0.0
Looks like Resident Evil 4,-1.0
Shooting I&#39;m shooting in the air I&#39;m shooting at the zombies!!!!!!!!,0.0
COUNT MY GUAPP,0.0
Dead Rising 5 gameplay look clean asf,0.08333333333333334
Bro is using AIMBOT how is he getting these much headshots and how is it not demonetized for gore-,0.2
the aim is creazy sheesh,0.0
Fatal fields just got real.,0.2
Good man😢,0.7
"Take a moment eat my cake, eat my cake",0.0
"mum: <b>Screams your name</b><br>You: Yes mum!<br>mum: .....<br><a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=0m02s"">0:02</a>",0.0
100% <br>Jadens <br>100%<br>Jeans<br>100%<br>Josel,0.0
Bro turned a music video to COD💀,0.0
8 year olds: “Hey they stole the idea from fortnite”,0.0
👍🏻,0.0
Good,0.7
Nobody:<br>Literally nobody: <br>2k19: Take a moment count my guoap,0.0
This song has a vibe of fuck love by him and xxxtentacion,0.04999999999999999
Drippy Redd Trippy Redd Drippin Redd &amp; Trippin Redd,0.0
This new call of duty looks fun.,0.21818181818181817
ALWAYS REMINDS ME OF PLAYING A BRAND NEW NBA2K! 🙅🏾‍♂️🏀🙅🏾‍♂️,0.17045454545454544
Мне одному это песня напоминает его же трек fuck love,0.04999999999999999
Looks like the bus left them at the farm.,0.0
bro trevs and trip and fuck too much.... they really are legend oh my god,0.0
1400 Gang 🔥🔥🔥 the beat is 🔥🥶,0.0
How did I get here I was watching sid the science kid...<br><br>Wait oh shit,-0.2
STRAIGHT UP,0.2
That scarlet letter didn&#39;t hurt my mailbox I&#39;m not a man stealing ni99@r bi+(#. Joan made me cry about it tho.,0.0
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=3m58s"">3:58</a> &quot;pls I have ray gun&quot;",0.0
Happy birthday trippie,0.8
Mf&#39;s took my hot blanket showers I&#39;m getting in 🚿,0.25
When is going to be for pc,0.0
i jumped up in a bounce house i jumped in,0.0
Alguém veio por causa do gabe cria?,0.0
Did travis tease astroworld in this song?,0.0
🥶🥶🥶,0.0
Trippie Redd-Dark Knight Dummo Ft Travis Scott Music,0.0
Lol lookin like Black ops zombies,0.3166666666666667
WOO-B GG ..wow🔥🔥🔥,0.0
He is crazy,-0.6
Black ops 2 <br>Map: transit <br>Location: farm<br><br>Edit:OMG THANK YOU ALL 667 LIKES!,-0.20833333333333331
Dark night dummo x fuck love the same flow,-0.012500000000000011
Who’s listening to this song in 2023 gang,0.0
Use me as a “IDK WHĀT PŁÂŃĘT ĮM ÓŃ” button. 👽,0.0
had to refresh my ears after krzy train,0.0
"Oh thank god, someone was able to warn of the British Invasion",0.25
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=00m03s"">00:03</a> when 6ix9ine snitches on you",0.0
Fucking great next x eight here,0.4
Trippy,0.0
They got aimbot,0.0
I don’t know what planet I’m on 🤷‍♀️,0.0
Why are they digging up dead dead corpses then killing them again😂,-0.2
To the 1% looking at this happy Christmas Eve,0.8
Unpopular opinion: <br>Trippys verses &lt; Travis verse,0.0
baby I need you in my life in my life 😅,0.0
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=1m47s"">1:47</a> When you see ninja in fortnite<br>(Edit) thx for 20 likes!",0.0
This is the only 18+ film I’ve ever watched!,0.0
ტრიპი რედი❤️,0.0
<b>AIMBOT CONFIRMED</b>,0.0
Where my 2023 listeners at 🎉❤,0.0
Reddd let&#39;s go airsoft bro. I&#39;ll pay . Love ya bro,0.5
"When your mom says shes getting the belt <a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=0m03s"">0:03</a> i liked my own  comment",0.6
Playing call of duty with <br>Trappy,0.0
Who&#39;s watching in 2023 ✋ 🐐,0.0
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=1m00s"">1:00</a> your mom when she sees you at 12pm at the frigde",0.0
Still here 😤,0.0
Crazy shots,-0.6
So this is what airpod users listen 2.,0.0
😎🎱,0.0
They be looking as if its fun,0.3
When u go through the scarymaze ur school set up,0.0
My 2023 love song,0.5
Trippie redd😎😎😎😎😮,0.0
I swear to god ima like this comment,0.0
I like,0.0
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=3m04s"">3:04</a> Travis Scott an aimbot !",0.0
Please babe don’t go switchin sides switchin sidessss<br><br><br><br><br>Wait,0.0
🇧🇷,0.0
Drippin Redd,0.0
Who’s listening in December ?? (or is it just me),0.0
King,0.0
2023 alguém ainda aqui?,0.0
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=3m36s"">3:36</a> “Trippie” Redd",0.0
Kinda sounds like fuck love,0.04999999999999999
They survived round 20,-0.2
<b>Black ops 2 remastered confirmed</b>,0.0
"Sorry but im a english learner, and can you explain the meaning of &quot;she dropdead&quot;?",-0.25
If yall play Fortnite and u get killed my the duel that was Trippie🤣🤣🤣🤣🤣,-0.2
He playing Cod zombies,0.0
🇧🇷🇧🇷🇧🇷 Orochi,0.0
Rip zombies fly high zombies,0.48000000000000004
<b>”Left 4 Redd”</b>,0.0
"I cant believe people like this. Don&#39;t do drugs kids. It went from 2pac,E-40, Brotha lynch and DMX to this??????I have no words to describe my disappointment",-0.6
I pray that who ever looks at this has a good day 😁🙏🏻,0.7
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=0m03s"">0:03</a> stubbing your toe",0.0
holding hands,0.0
bro i love this version of &quot;Fuck Love&quot; by XXXTentacion,0.5
<b>Call Of Duty Black Ops 5 Zombies Pre-Order To Play As Trippie Redd And Travis Scott.</b>,-0.16666666666666666
Ok who is that with the CURLY HAIRRR😍,0.5
He replaced SD big time guys..,0.0
The Walking Redd,0.0
Travis has an aimbot,0.0
Sou brasileiro e quero que meu filho escute isso,0.0
&quot;watches one episode of walking dead&quot;,0.0
Hey Tripp I love your music  and I hope u know that ps it bretany ladoucaur,0.5
Bro was advertising beats the whole time,0.2
Am I the only one that couldn’t find this video?😤,0.0
Here I’m in 2023🎉,0.0
😢😮❤😊🎉 Don&#39;t lose,0.0
This was so hard to find,-0.2916666666666667
Those real guns,0.2
Shesssssss💯❤️🧟👉🎧🎤🔫🔫,0.0
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=0m50s"">0:50</a> don&#39;t now what planet I&#39;m on. ur on bo2 farm",0.0
cool  vevo,0.35
Happi burthday trippie,0.0
I was here before and after “wake up call” by KSI,0.0
Don&#39;t ask who&#39;s watching this in 2023 because we never left,0.0
Summer 2019 man.,0.0
Who got here because of 2k19,0.0
its real a fucking trippie redd,-0.8999999999999999
"Remember kids, don’t take the Lord’s name in vain, thanks",0.2
"Win you win the lottery <a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=0m03s"">0:03</a> then <a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=0m16s"">0:16</a>",0.8
Miss this trippie he sucks now that he wants to be a carti clone he was better off in his own lane,0.25
bro I&#39;m watching in 2023 my fav song,0.0
DARK KNIGHT DUMMO : LIKE<br>GOOSEBUMPS : COMMENT,-0.15
I either think or this song is something similar to Fuck Love?,0.033333333333333326
Greta Tunberg rap version,0.0
The Raging dead,-0.2
Uoooooooooooh🔥,0.0
I&#39;m still present,0.0
<b>She drop dead</b>,0.0
February I love you music,0.5
Crazy,-0.6
Previoulsy on amc&#39;s the walking dead,-0.2
AY HOL UP TAKE A MOMENT COUNT MY GUAP COUNT MY GUAP,0.0
Everyone pls agree with me trippie red as a skin In new COD...😮,0.06818181818181818
listening  december 2018?????,0.0
2018 5 years ago jeez I&#39;m in 2023 now,0.0
Who’s watching in 2023??,0.0
"Black ops2 wall gun on the left at <a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=1m20s"">1:20</a>",-0.08333333333333333
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=3m36s"">3:36</a> trippie redd 💀",0.0
the original haunted mound,0.375
Where Courage the Cowardly Dog at?,0.0
I FORGOT ABT THIS,0.0
I DONT KNOW WHAT PLANET I ON,0.0
dying light 2 - official trailer,0.4
🤲🏾♾🗝🤝☝🏾,0.0
He really got rags lol,0.5
<b>Ayleks has changed teams</b>,0.0
Chansaw scene in this music video is taken from the Movie Dead snow,-0.2
damn 5 years ago???,0.0
Black ops 4 Zombies leaked footage?,-0.16666666666666666
Still here,0.0
Polska się zgłaszaaaaaaaa,0.0
New friday the 13th trailer,0.06818181818181818
5 years damn.,0.0
I searched this song as &quot;can i gua&quot;,0.0
Xxxtentacion vibe❤❤,0.0
Truth that he dose win he was to play cod😂😂😂,0.8
Playing cod zombies irl,0.0
2023 and niggas still listen to this song,0.0
Where&#39;s that 2023 check in!?,0.0
I&#39;m officially old... b/c I just don&#39;t get this shit... Now get off my lawn!,-0.075
😊😁😋🥰,0.0
That&#39;s lite,0.0
still here in 2023,0.0
Don’t ask “who’s watching in 2023” because we never left,0.0
"Acts 16:31: And they said,  “Believe in the Lord Jesus, and you will be saved, you and your household.”",0.0
do you ❤ trippie Redd💯👉👉🪂🚴,0.0
What did they shoot what are they they shot?,0.0
😂😂😊,0.0
Tamarrow thi song will be 5 years old,0.1
T&#39;in up n dis bih whooooo Friday bouta get throweder than throwed lil niggauh,0.0
Nobody:<br><br><br>Nobody at all:<br><br><br>Trippie redd: &quot;HOLD UP&quot;  &quot;Take A Moment Count My Guap&quot;,0.0
Rip x,0.0
count my guappppppp!,0.0
W trippie red,0.0
What’s going on with the world 😂😂😂😮😮😮😢😢😢😅😅😅🎉🎉🎉❤❤❤,0.0
I like trippie Redd trippie Redd is the goat,0.0
"I wish you all a great and wonderful day, my beloved friends, good luck to you and take care of yourself, my beloved bunnies, I love you, my beloved suns, know you are the best and most beautiful,",0.745
Up 🇧🇷,0.0
Oh my gaaaawd,0.0
The started kinda sounded like f*ck love by x and trippe redd,0.5
Resident evil anthem,-1.0
2023 still exist,0.0
2023 brow!!!❤❤,0.0
Diff bread type shit here,-0.2
I&#39;m here because I saw a post saying that gretha thumber looks like she is cosplaying lil wayne! Lol,0.8
Monster truck must of be bad,-0.6999999999999998
your still listening and not showing respect. eek,0.0
Im 5 years late story of my life,-0.3
"Bro, this man looks so ugly, but sounds so good",0.0
"ExtermisDuck YES!:!<br>Wesley Andrade Da Silva! Brazil, Suzano - SP, Vila Amorim! Homenagem a Suzano!<br>Tudo Pracinha!&lt;&gt;",0.0
I count my guap,0.0
First of all okay you should get money because by Kelly it&#39;s more,0.4166666666666667
👌👌👌 --- $Uperb,0.0
Who still here,0.0
кровь моя кровь,0.0
2k park music,0.0
Who watching in 2022 still,0.0
This song is really good but the video clip...,0.7
trippie gang and the walking dead,-0.2
💔💔,0.0
Allen 🎉 my people do not know my birthday though,0.0
Damn.,0.0
Is it wrong turns up coming tesar 🤣,-0.5
Nah my boy cheating i saw he headShot everybody i think he has aimbot,0.0
Whooooo!,0.0
2023 who is still here ?,0.0
cool,0.35
2023년3월31일 오후9시54분 잘 보고 갑니다 ㅋㅋ,0.0
🔥✋🛆,0.0
👹👹👹🤩🤩🤩🤩🤩🤩,0.0
no way thats 5 years ago,0.0
MY 1ST VIDEO EVER LAID EYES ON 2023 😆🤫😆🤫,0.0
AHAHAHAHAHAHAHAHAHAHAH,0.0
Your on earth.,0.0
🇧🇷,0.0
wtf c note brooooooooooooooooooooooooooooooo is crazy,-0.55
",👍",0.0
Playing cod irl,0.0
We found the new Jarvis,0.13636363636363635
2023 is big 14,0.0
She. Goat,0.0
2023 still watching in may,0.0
There&#39;s dubstep remix,0.0
Meexhieboi999 - Dark Red Dummo Ft. Yung B (Official Video)<br>40M views<br>Hell on Earth EP<br>2023<br>FYF Records / GetMoneyDopeBoyz / Lbc entertainment,-0.075
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=0m31s"">0:31</a>",0.0
Gretha thunberg cospaying lil wayne = trippie😂,0.0
Most Demonic song I&#39;ve ever heard 😈😈,0.5
This dude looks like greta thunberg,0.0
Who watching in 2020,0.0
Pov: the area 51,0.0
4 years....,0.0
5 years ago... bro...,0.0
2023🔥🔥🫢😈,0.0
❤😊,0.0
😊😊😊,0.0
2023 like if you still counting guap,0.0
Is this the rap of 2023?? Omg what is their Talent?? Wow... pls kids go and look up 90&#39;s Rap. Like Hip Hop mix 2023 were you see TUPAC SNOOP DOG AND DR.DRE.  I like Jucie wrld but these Bloodie Videos of some of the new Rappers made me really worry about the new Generation. For me Tupac will always be the King of Rap.,0.1431818181818182
DAMM FULL MOON DAWGFOR REPELLENT,-0.275
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=1m53s"">1:53</a> like this song are you subscribed to you",0.0
Parça do orochi,0.0
It’s 2022,0.0
2023 still,0.0
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=1m22s"">1:22</a>",0.0
HOW HE RESPAWN?!? I killt him last week,0.0
"funny I heard something similar to that sound haha oh, that sound was from X",0.25
"❤❤❤❤❤❤❤❤❤ <a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=0m26s"">0:26</a>",0.0
Watching this in 2023,0.0
I rather use a RPG,0.0
By killing is getting money right,0.2857142857142857
5 years?,0.0
This song makes want to go off,0.0
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=0m03s"">0:03</a> omaygot 😳dreambull reference?",0.0
2023🔥,0.0
she dropped dead,-0.2
KINGOFCRUNKCRIMEMOBPLAYAKAYWITHBALiBABYMOISTNOWOFTODAYDONLYONTELEVISIONNICKELODEONFILMSNOWOFTODAYSFREET,0.0
2023 🇧🇷,0.0
count it,0.0
🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹,0.0
Who still wach this in2023,0.0
Never heard more of a goofy than this to end a chorus,0.5
Guap,0.0
4 years,0.0
Tripleredd what do you eat,0.0
Most of song,0.5
Wow scary,-0.2
POV: your in ohio,0.0
Big pepperoni what the fuck goin on,-0.2
güzel,0.0
2023🫡,0.0
big birthday wtf going on,-0.25
BUBBLE HEADS,0.0
Trippie war,0.0
2023 who&#39;s here????,0.0
"5.30am j9,despite all <br>Can 8.30pm 🕣 and the world 🗺",0.0
Yo I know cassey. It&#39;s Scott&#39;s little brothers grandma&#39;s name. Ha,-0.1875
Yes top,0.5
Omg omggggg,0.0
Is this plants vs zombies?,0.0
Già l’ho ascoltato ma mi si è tolto il like,0.0
I’m not feeling good,0.7
This video is scary 😰😰😰😭,-0.5
Let me guess Nibiru Planet X??? ⚠️🪐🛰️📡✂️💳✂️💳✂️🍄🍄🍄🍄🍄🍄🍄🍄🍄🍄🍄🍄🍄🍄🍄🍄🍄🍄🍄🍄🍄🍄🍄🍄🍄🍄🍄🍄🍄🍄🍄🍄,0.0
we outttt,0.0
He&#39;s hacking for sur,0.0
Bro i am newest rn,0.0
He almost Die,0.0
Alguém  brasileiro  ???,0.0
this trippie better bruh,0.5
😘im for the top take it off karils droped dead,0.15
1400/800,0.0
Don’t ask who’s watching in 2023,0.0
Who’s watching in 2023 ?,0.0
Like acabado.<br>Veanloooo😮😮😮😮,0.0
Who is watching this in 2023-2024,0.0
Damn satanic,0.0
Who’s watching in 2023?,0.0
Are they playing cod ??,0.0
2023 gang?<br>👇,0.0
Who&#39;s Watching in 2023,0.0
камайгва),0.0
🤐🤫,0.0
Nacht Der Untoten,0.0
Sounds like juice wrld,0.0
Yes sir,0.0
wOmEn rIgHts HAAAAAA,0.0
Watching in 2023✋?,0.0
It&#39;s jihad,0.0
What if they have gun,0.0
Who here its 2023!??,0.0
Why this sound like his song with x?,0.4
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=0m29s"">0:29</a>",0.0
Dude litterally looks like a pbs character,0.0
I hate thoughts!,-1.0
Yoooo,0.0
What the fuck goin on 2023,-0.4
😇😇😇😇😇😇🥲😍🥲😱😱😱😱😭😭😭😭😭🥱😢😥🙏🖕🤬❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤💓❤❤💓❤,0.0
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=0m42s"">0:42</a>",0.0
Braised onion,0.0
2023 👽🛰️🔭🔥,0.0
Damn thats coi leray,0.0
Sonido mutant,0.0
High boyfriend,0.16
Whis video 😮,0.0
4.19 just cowing his subscribers,0.0
When youtube brings another add then cause no one skipped the first one to make bloody shure we see one pretty offensive 🙄 is the addblocker balance enough ?😅🤣offensivity enough for you 🤣😂🤣,-0.06000000000000001
BIG 14,0.0
Alguém em 2023 ???,0.0
Shit it 2023,-0.2
The so called hakim family also,0.0
Xxxtentacion real devi,0.2
im on aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,0.0
April 2023❤❤,0.0
Mi haffi get rid of my white cigarettes if I want de weed 2mar,0.0
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=1m10s"">1:10</a>",0.0
Who is watching in 2023,0.0
"<a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=20m24s"">20:24</a>",0.0
2023😊,0.0
ayyyyy,0.0
xxx flow,0.0
Shr🍄🍄MD out slap onm3,0.0
2023 🤌,0.0
Lego yes call my wife call my wife,0.0
REDD <br> GGH,0.0
Anybody watching this in may 2023?,0.0
Me too,0.0
Mek🎉 ❤😮😅,0.0
Me too,0.0
1400&lt;3,0.0
Who here 2023 tho,0.0
GG,0.0
Omg,0.0
Trippie Redd coment on this,0.0
Ps5 did not come out untilll 2020,0.0
بیتش چقدر شبیه fu.k love هست,0.5
Hey I&#39;m in the soo not at the dog house the other house across the bridge onthe same street the white house at the end of the block and I&#39;m OK right now just hanging out. I aye a bunch of hard boiled egg whites and a bunch of taco bell I&#39;m a fat ass. I got really sick on the way up here but I&#39;m Trang to knock it out with remedies the walk in clinic wouldn&#39;t do anything I don&#39;t have syphilis or hiv I went straight it the health department and took every test possible and I&#39;m waiting on one . But I&#39;m not worried about it. If b I don&#39;t have any of the higher viruses then I don&#39;t have anything like that at all.,0.010476190476190472
Who watchin in 2023??,0.0
☃️,0.0
Count my guap I have drown syndrome and release garbage music lmao,0.6
This is joke right?,0.2857142857142857
That&#39;s xxxtentaicons lyrics from fuck love,0.04999999999999999
anyone know who the girl in the video is,0.0
Tripi,0.0
Who hear in 2023??????????????,0.0
Subbed to 69,0.0
🇱🇷🇱🇷🇱🇷🇱🇷🇱🇷,0.0
2023 anyone?,0.0
Big 14,0.0
Valid,0.0
2023 😟,0.0
use what?,0.0
2023 √√,0.0
Who’s here 2023,0.0
So ture,0.0
Shessssse,0.0
2023 gang here,0.0
i froom brazil,0.0
I don&#39;t know what planet,0.0
💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀,0.0
2023<br>👇,0.0
oigannnnnnnn,0.0
Where is thw 2023 gang,0.0
2021,0.0
make a song a about me,0.0
"Wtf is this??! Lord, now i know why your gen is so messed up.",-0.625
trippie n tayk should collab,0.0
2023??,0.0
2023?,0.0
2023 again,0.0
2023 5:50 PM,0.0
"Turn from your sin man, Jesus is gonna come back. Cant take that money with you when you die.<br><br>Jesus loves you, and died for your sins, you have to repent though.<br><br>Repent soon.. tomorrow might be too late.<br><br>Stay blessed.",0.0
e tetě eze e s eteteretrtr,0.0
2023 anyone??,0.0
Use me as like,0.0
🐷,0.0
2023?,0.0
Hier j’ai vous 😢 j’ai arrive à la,0.0
Haha,0.2
DKD 4L,0.0
😝😝😝😝😝😜,0.0
2023????,0.0
ARE PEPOLE ACTRULY GET ING SHOT AND KILLD,0.0
My ps4,0.0
Orochi,0.0
2023?,0.0
This,0.0
2023?,0.0
2023? W,0.0
U done?,0.0
2023???,0.0
2023,0.0
2023,0.0
Js me here in 2023?,0.0
2023,0.0
2023,0.0
Demonic! Repent,0.0
2023,0.0
2023,0.0
Name 3,0.0
2023,0.0
2023,0.0
2023,0.0
2023,0.0
So what happened to hip hop it so horrible nowdude talking about hop scotch lol can undersatand the downer pill heads these days,-0.09999999999999998
2023,0.0
2023,0.0
2023,0.0
2k23 ??,0.0
2023,0.0
2023,0.0
Rep,0.0
Ayyyy,0.0
You are you,0.0
"First comment at <a href=""https://www.youtube.com/watch?v=wrvN87l3s08&amp;t=7m21s"">7:21</a> 4/6/23",0.25
Hi from Transilvania 🤬😏🔥👹👹🎃🎃🎃🎃🎃🎃🎃🎃🎃🎃🎃🎃👻👻👻👻👻👻👻👻👻👻👻👻,0.0
"This song is sung in one single note the whole way through. Lyrics are terrible, its like a child wrote this.",-0.2904761904761905
What is this?,0.0
Resident evil fake,-0.75
Be there and describe the one upper right side and my dad and prices in the morning to get up early today for the one I will call him tomorrow night I can&#39;t now and then I&#39;ll be home jdjkfod and describe the structure that was my job I wish her a happy one that was my mom is in good condition for next time we go to come home and describe a year I will,0.3142857142857143
Know what 3AM said you was going to be the 6AM of you to be with you and you are going to have the right 6AM in your relationship u too much 8PM and,0.24285714285714285
Know what 3AM said you was going to be the 6AM of you to be with you and you are going to have the right 6AM in your relationship u too much 8PM and,0.24285714285714285
To fi,0.0
mhm,0.0
Hola,0.0
Lol Ayleks,0.8
Travis ruined this banger man,0.0
W,0.0
This is music of xxxtentacion fuck love song,0.04999999999999999
this is a rapper? wtf,-0.5
Misuru,0.0
P😢,0.0
minku dj,0.0
888,0.0
Bro stole XXXTENTACIONS flow,0.0
Second song I&#39;ve heard from Trippie Redd that gave me a headache and the song sucks!!!!.....The symbolism in video again doesn&#39;t make sense with song.,0.0
Ncoi,0.0
ok,0.5
Fkri,0.0
Ok,0.5
"Same tune of fuck love of xxxtentacion , nothin new",0.05909090909090908
Atyyy,0.0
No,0.0
Oommgwaa,0.0
Uo,0.0
14,0.0
P,0.0
Hgnhhf to the house and I will be in person,0.0
não,0.0
. Das,0.0
Ki gan adal bal,0.0
lok at my,0.0
Kucing,0.0
Mi,0.0
It sucks,-0.3
Omg this is weak wtf,-0.4375
Horrible new rap. What happened to the real hip hop we used to have,-0.2212121212121212
Wtf is this! People listen to this ??,-0.625
"<a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a>",0.0
rasist,0.0
0% rap<br>0% effort<br>25% guns<br>25% screaming<br>1% travis Scott<br>49% dead people,-0.2
It’s bad,-0.6999999999999998
Maybe one day I&#39;ll understand why people think this crap is any good.,-0.050000000000000044
K Iorlao4oe5por,0.0
"Whoever keeps saying “this song will never die,” please stop, because the only reason you’re saying that is to get likes, so just stop, thx",0.0
i hate this song,-0.8
